vID,vUniProtID,(no genres listed),Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,IMAX,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western
313,355,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
314,356,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
315,357,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
316,358,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
317,359,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
318,360,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
319,361,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
320,362,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
321,363,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
322,364,0,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
323,365,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
324,366,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
325,367,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
326,368,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
327,369,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
328,370,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
329,371,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
330,372,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
331,373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
332,374,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
333,376,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
334,377,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
335,378,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
336,379,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
337,380,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
338,381,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
339,382,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0
340,383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
341,384,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
342,385,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
343,386,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
344,387,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345,388,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
346,389,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
347,390,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
348,391,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
349,393,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
350,405,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
351,406,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
352,407,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
353,408,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
354,409,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
355,410,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
356,412,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
357,413,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
358,414,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
359,415,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
360,416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
361,417,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
362,418,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
363,419,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
364,420,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
365,421,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
366,422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
367,423,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
368,424,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
369,425,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
370,426,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
371,427,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0
372,428,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
373,429,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
374,430,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
375,431,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
376,432,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
377,433,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
378,434,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
379,435,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
380,436,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
381,437,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
382,438,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
383,440,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
384,441,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
385,442,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
386,444,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
387,445,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
388,446,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
389,448,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
390,449,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
391,450,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
392,451,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
393,452,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
394,453,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
395,454,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
396,455,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
397,456,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
398,457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
399,458,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
400,459,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0
401,460,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
402,461,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
403,464,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
404,466,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
405,467,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
406,468,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
407,469,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
408,470,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
409,471,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
410,472,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
411,473,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
412,474,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
413,475,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
414,476,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
415,477,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
416,478,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
417,479,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
418,480,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
419,481,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
420,482,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
421,484,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
422,485,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
423,486,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
424,487,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
425,488,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
426,489,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
427,490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
428,491,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
429,492,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
430,493,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
431,494,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
432,495,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
433,496,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0
434,497,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
435,499,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
436,500,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
437,501,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
438,502,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
439,504,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
440,505,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
441,506,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
442,507,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
443,508,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
444,509,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
445,510,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
446,511,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
447,512,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
448,513,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
449,514,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
450,515,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
451,516,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
452,517,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
453,518,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
454,519,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0
455,520,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
456,521,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
457,522,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
458,523,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
459,524,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
460,526,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
461,527,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
462,528,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
463,529,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
464,531,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
465,532,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
466,533,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
467,534,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
468,535,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
469,536,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
470,537,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
471,538,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
472,539,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
473,540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
474,541,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
475,542,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
476,543,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
477,544,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
478,546,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
479,547,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
480,548,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
481,549,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
482,550,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
483,551,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
484,552,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
485,553,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
486,555,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
487,556,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
488,558,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
489,562,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
490,563,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
491,564,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
492,567,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
493,568,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
494,569,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
495,573,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
496,574,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
497,575,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
498,577,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
499,579,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
500,580,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
501,581,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
502,583,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
503,585,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504,586,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505,587,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0
506,588,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
507,589,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
508,590,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
509,592,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
510,593,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
511,594,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
512,595,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0
513,596,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
514,597,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
515,599,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
516,600,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
517,602,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
518,605,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
519,606,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
520,608,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0
521,609,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
522,610,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
523,611,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
524,612,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
525,613,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
526,615,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
527,616,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
528,617,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
529,618,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
530,619,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
531,626,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
532,627,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
533,628,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
534,631,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
535,632,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
536,633,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
537,634,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
538,635,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
539,636,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
540,637,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
541,638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
542,639,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
543,640,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
544,645,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
545,647,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
546,648,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
547,649,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
548,650,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
549,653,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
550,656,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
551,661,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
552,662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
553,663,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
554,665,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
555,667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
556,668,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
557,670,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
558,671,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
559,673,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
560,674,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
561,678,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
562,679,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
563,680,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0
564,685,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
565,688,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
566,691,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
567,692,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
568,694,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
569,695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
570,697,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
571,698,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
572,700,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
573,703,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
574,704,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
575,706,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
576,707,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
577,708,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
578,709,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
579,710,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
580,711,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
581,714,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
582,715,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
583,718,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
584,719,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
585,720,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
586,722,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
587,724,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0
588,725,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
589,726,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
590,728,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
591,731,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
592,733,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
593,735,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
594,736,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
595,737,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
596,741,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
597,742,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
598,743,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
599,745,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600,747,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601,748,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
602,750,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
603,757,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
604,759,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
605,760,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
606,761,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
607,762,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
608,764,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
609,765,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
610,766,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
611,773,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
612,775,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
613,778,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
614,779,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
615,780,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
616,781,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
617,782,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
618,783,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
619,784,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
620,785,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
621,786,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
622,788,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0
623,790,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
624,791,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
625,795,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
626,798,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
627,799,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
